"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1577053920249413632,"Sismólogo Marino Proti galardonado con el Premio Embajador por parte de la Unión Geofísica Americana https://t.co/KUS2GfN2ZB","DateObject[{2022, 10, 3, 15, 52, 9.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,15,"URL[""https://twitter.com/elmundocr/status/1577053920249413632""]"
1577048631760236545,"Gobierno quiere recortar la inversión pública, señala Montserrat Ruiz https://t.co/AaAv7sJ9FM","DateObject[{2022, 10, 3, 15, 31, 8.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,2,"URL[""https://twitter.com/elmundocr/status/1577048631760236545""]"
1577041404236558336,"Premio Nobel de Medicina 2022 tiene en su equipo científico a biólogo costarricense https://t.co/tpKl2dwnib","DateObject[{2022, 10, 3, 15, 2, 25.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,6,"URL[""https://twitter.com/elmundocr/status/1577041404236558336""]"
1577036640329297920,"Tras ganar apelación, candidato a fiscal general tendrá entrevista para el cargo https://t.co/4QFVSgDtBz","DateObject[{2022, 10, 3, 14, 43, 29.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,2,"URL[""https://twitter.com/elmundocr/status/1577036640329297920""]"
1577030293088657409,"Diputados piden tener conocimiento sobre negociaciones del Poder Ejecutivo con el FMI https://t.co/br0vRu5uL9","DateObject[{2022, 10, 3, 14, 18, 16.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,0,"URL[""https://twitter.com/elmundocr/status/1577030293088657409""]"
1577022079890640896,"OPINIÓN Declaraciones de doña Pilar Cisneros en Puntarenas https://t.co/W4P2Zgmfi3","DateObject[{2022, 10, 3, 13, 45, 38.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1577022079890640896""]"
1577018348306845696,"Rebaja a combustibles rige desde este martes https://t.co/B1fLdEdtrQ","DateObject[{2022, 10, 3, 13, 30, 48.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,2,"URL[""https://twitter.com/elmundocr/status/1577018348306845696""]"
1577007959120678912,"Comisión de Financiamiento de los Partidos Políticos inicia solicitando asesor al TSE https://t.co/lZEAxzUkpq","DateObject[{2022, 10, 3, 12, 49, 31.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,5,"URL[""https://twitter.com/elmundocr/status/1577007959120678912""]"
1577002122649878528,"Nobel de Medicina premia hallazgos sobre la evolución humana https://t.co/C76kKV1MQl","DateObject[{2022, 10, 3, 12, 26, 19.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1577002122649878528""]"
1576990104551272449,"Frente Amplio indagará qué es lo que estaría negociando Rodrigo Chaves con el FMI https://t.co/es3u0Ynhqz","DateObject[{2022, 10, 3, 11, 38, 34.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",9,133,"URL[""https://twitter.com/elmundocr/status/1576990104551272449""]"
