"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1608887641499643904,"Algunos países como Japón, Italia, Malasia, Estados Unidos y Taiwán adoptaron medidas como pedir pruebas PCR. 

https://t.co/LlPZlvokVM","DateObject[{2022, 12, 30, 12, 8, 0.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608887641499643904""]"
1608875741621673986,"Tras una larga batalla legal del expresidente por mantener sus finanzas en privado, se dio la sentencia. 

https://t.co/SJ6nWugHR6","DateObject[{2022, 12, 30, 11, 20, 42.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608875741621673986""]"
1608865364284432384,"La participación de Amador tuvo lugar en el redondel de Zapote, en el marco de las transmisiones que realiza canal 13. 

https://t.co/hIszF0wQ8N","DateObject[{2022, 12, 30, 10, 39, 28.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,9,"URL[""https://twitter.com/ElObservador_CR/status/1608865364284432384""]"
1608850421753446404,"El excampeón de kickboxing fue detenido junto con su hermano, Tristan, después de que su casa en la capital rumana, Bucarest, fuera allanada. 

https://t.co/MPi6ZxXyCo","DateObject[{2022, 12, 30, 9, 40, 6.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608850421753446404""]"
1608844782151036933,"Sin mencionar nombres, diputada pide a los involucrados de esta polémica, que ""recapaciten y hablen con la verdad"".
https://t.co/zrEJoqEnX2","DateObject[{2022, 12, 30, 9, 17, 41.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,2,"URL[""https://twitter.com/ElObservador_CR/status/1608844782151036933""]"
1608838694936653824,"Autoridades piden precaución a los vacacionistas que deseen ingresar mar adentro en embarcaciones pequeñas.

https://t.co/Tr3HlMs9Zy","DateObject[{2022, 12, 30, 8, 53, 30.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608838694936653824""]"
1608835224405962752,"Conozca los detalles de las honras fúnebres del astro brasileño, #Pelé

https://t.co/dcIdGxaXHh","DateObject[{2022, 12, 30, 8, 39, 42.}, ""Instant"", ""Gregorian"", -6.]","{""Pelé""}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608835224405962752""]"
1608830704582021128,"Como es usual, la muerte y el luto de los famosos fueron protagonistas este año; haga un repaso por algunas de las muertes que impactaron en Costa Rica y el mundo.

https://t.co/ktQb8UoQj3","DateObject[{2022, 12, 30, 8, 21, 45.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,2,"URL[""https://twitter.com/ElObservador_CR/status/1608830704582021128""]"
1608826029547884551,"Se prevé que a finales de enero o inicios de febrero concluya el debate y  se dicte fecha para leer el por tanto y dar a conocer la sentencia. 

https://t.co/Q9PfkGXJlw","DateObject[{2022, 12, 30, 8, 3, 10.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608826029547884551""]"
1608669535149920257,"Pareja del Presidente de Chile renuncia a funciones oficiales de primera dama: esta es la razón. https://t.co/MBYCd6mymj","DateObject[{2022, 12, 29, 21, 41, 19.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,4,"URL[""https://twitter.com/ElObservador_CR/status/1608669535149920257""]"
1608641181717782529,"Ministra de Salud, Joselyn Chacón, reconoce pagos a “troll”, pero alega que fue por campaña que no se realizó. https://t.co/tMmpRdAbaU","DateObject[{2022, 12, 29, 19, 48, 39.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",1,7,"URL[""https://twitter.com/ElObservador_CR/status/1608641181717782529""]"
